,X,flag_transaksi_fraud
3269,12102.0,0.0
3270,8766.0,0.0
3271,6301.0,0.0
3272,11242.0,1.0
3273,6417.0,0.0
3274,8753.0,0.0
3275,10459.0,0.0
3276,1190.0,0.0
3277,1016.0,0.0
3278,3829.0,0.0
3279,11292.0,1.0
3280,6568.0,0.0
3281,9894.0,0.0
3282,3127.0,0.0
3283,7099.0,0.0
3284,2500.0,0.0
3285,3847.0,0.0
3286,1495.0,0.0
3287,2492.0,0.0
3288,7651.0,0.0
3289,845.0,0.0
3290,10246.0,0.0
3291,6564.0,0.0
3292,12918.0,0.0
3293,8621.0,0.0
3294,14310.0,0.0
3295,11672.0,0.0
3296,11980.0,0.0
3297,2625.0,0.0
3298,8125.0,0.0
3299,82.0,0.0
3300,1130.0,0.0
3301,10322.0,0.0
3302,12375.0,0.0
3303,12798.0,0.0
3304,11397.0,1.0
3305,5195.0,0.0
3306,11070.0,0.0
3307,7034.0,0.0
3308,10644.0,0.0
3309,2562.0,0.0
3310,3266.0,1.0
3311,1410.0,0.0
3312,3591.0,0.0
3313,11755.0,0.0
3314,10036.0,0.0
3315,9592.0,0.0
3316,8671.0,0.0
3317,4365.0,0.0
3318,10757.0,0.0
3319,381.0,0.0
3320,4253.0,0.0
3321,8294.0,0.0
3322,7957.0,0.0
3323,10408.0,0.0
3324,6789.0,0.0
3325,4911.0,0.0
3326,10274.0,0.0
3327,6128.0,0.0
3328,5768.0,0.0
3329,419.0,0.0
3330,8824.0,0.0
3331,4556.0,0.0
3332,7571.0,0.0
3333,9106.0,0.0
3334,5896.0,0.0
3335,5028.0,0.0
3336,8962.0,0.0
3337,1337.0,0.0
3338,5727.0,0.0
3339,2555.0,0.0
3340,6084.0,0.0
3341,8481.0,0.0
3342,14122.0,0.0
3343,4239.0,0.0
3344,1132.0,0.0
3345,10889.0,0.0
3346,8657.0,0.0
3347,8371.0,0.0
3348,1525.0,0.0
3349,11033.0,0.0
3350,1006.0,0.0
3351,9693.0,0.0
3352,9929.0,0.0
3353,11353.0,0.0
3354,8834.0,0.0
3355,6891.0,0.0
3356,14163.0,0.0
3357,11198.0,0.0
3358,7703.0,0.0
3359,14153.0,0.0
3360,4695.0,0.0
3361,10004.0,0.0
3362,10855.0,0.0
3363,13130.0,0.0
3364,6246.0,0.0
3365,14793.0,0.0
3366,4356.0,0.0
3367,8047.0,0.0
3368,4117.0,0.0
3369,1775.0,0.0
3370,7930.0,0.0
3371,12168.0,0.0
3372,10336.0,0.0
3373,14247.0,0.0
3374,2489.0,0.0
3375,10581.0,0.0
3376,559.0,0.0
3377,4954.0,0.0
3378,4412.0,0.0
3379,4938.0,0.0
3380,2826.0,0.0
3381,5634.0,0.0
3382,9670.0,0.0
3383,7012.0,0.0
3384,3958.0,0.0
3385,2741.0,0.0
3386,14434.0,0.0
3387,4744.0,0.0
3388,1206.0,0.0
3389,12183.0,0.0
3390,8152.0,0.0
3391,502.0,0.0
3392,13343.0,0.0
3393,10335.0,0.0
3394,7195.0,0.0
3395,11083.0,0.0
3396,9926.0,0.0
3397,4506.0,0.0
3398,6374.0,0.0
3399,1190.0,0.0
3400,12012.0,0.0
3401,6446.0,0.0
3402,10233.0,0.0
3403,5602.0,0.0
3404,10371.0,0.0
3405,2871.0,0.0
3406,9831.0,0.0
3407,13846.0,0.0
3408,7591.0,0.0
3409,5351.0,0.0
3410,8583.0,0.0
3411,10888.0,0.0
3412,1292.0,0.0
3413,6059.0,0.0
3414,13082.0,0.0
3415,6511.0,0.0
3416,7259.0,0.0
3417,11763.0,0.0
3418,10936.0,0.0
3419,12037.0,0.0
3420,11640.0,1.0
3421,231.0,0.0
3422,12664.0,0.0
3423,7613.0,0.0
3424,14974.0,0.0
3425,4310.0,0.0
3426,12372.0,0.0
3427,3294.0,0.0
3428,6042.0,0.0
3429,5344.0,0.0
3430,6756.0,0.0
3431,10238.0,0.0
3432,925.0,0.0
3433,14281.0,0.0
3434,4714.0,0.0
3435,10984.0,0.0
3436,9822.0,0.0
3437,12519.0,0.0
3438,9265.0,0.0
3439,10093.0,0.0
3440,4903.0,0.0
3441,10886.0,0.0
3442,12918.0,0.0
3443,8569.0,0.0
3444,1981.0,0.0
3445,4054.0,0.0
3446,5197.0,0.0
3447,14304.0,0.0
3448,4514.0,0.0
3449,11966.0,0.0
3450,7201.0,0.0
3451,12267.0,0.0
3452,6586.0,0.0
3453,12023.0,0.0
3454,1933.0,0.0
3455,8368.0,0.0
3456,2726.0,0.0
3457,4083.0,0.0
3458,9747.0,1.0
3459,1200.0,0.0
3460,4483.0,1.0
3461,13063.0,0.0
3462,10820.0,1.0
3463,5553.0,0.0
3464,3875.0,1.0
3465,4512.0,0.0
3466,3462.0,0.0
3467,13798.0,0.0
3468,9560.0,0.0
3469,14567.0,0.0
3470,6806.0,0.0
3471,14782.0,0.0
3472,11117.0,0.0
3473,14363.0,0.0
3474,6548.0,0.0
3475,7009.0,0.0
3476,6561.0,0.0
3477,5666.0,0.0
3478,11280.0,0.0
3479,9763.0,0.0
3480,2628.0,0.0
3481,9632.0,0.0
3482,5706.0,0.0
3483,6181.0,0.0
3484,6205.0,0.0
3485,3432.0,0.0
3486,1438.0,0.0
3487,6316.0,0.0
3488,7466.0,0.0
3489,14810.0,0.0
3490,8839.0,0.0
3491,1714.0,0.0
3492,11512.0,0.0
3493,6225.0,0.0
3494,8400.0,0.0
3495,8068.0,0.0
3496,9046.0,0.0
3497,5818.0,0.0
3498,3532.0,0.0
3499,13635.0,0.0
3500,12337.0,0.0
3501,9725.0,0.0
3502,11862.0,0.0
3503,923.0,0.0
3504,626.0,0.0
3505,12154.0,0.0
3506,4006.0,0.0
3507,8807.0,0.0
3508,13470.0,1.0
3509,10263.0,0.0
3510,5760.0,0.0
3511,7707.0,0.0
3512,5140.0,0.0
3513,13779.0,0.0
3514,3022.0,0.0
3515,878.0,0.0
3516,6760.0,0.0
3517,1373.0,0.0
3518,10329.0,0.0
3519,6938.0,0.0
3520,10543.0,0.0
3521,10184.0,0.0
3522,7429.0,0.0
3523,5555.0,0.0
3524,8715.0,0.0
3525,14381.0,0.0
3526,13897.0,0.0
3527,8064.0,0.0
3528,1781.0,0.0
3529,7154.0,0.0
3530,13031.0,0.0
3531,10628.0,0.0
3532,6547.0,0.0
3533,1435.0,0.0
3534,9506.0,1.0
3535,11728.0,0.0
3536,13045.0,0.0
3537,8657.0,0.0
3538,7854.0,0.0
3539,8547.0,1.0
3540,2350.0,0.0
3541,2702.0,0.0
3542,11332.0,0.0
3543,3022.0,0.0
3544,215.0,0.0
3545,8685.0,0.0
3546,3712.0,0.0
3547,9273.0,0.0
3548,5046.0,0.0
3549,2672.0,0.0
3550,777.0,0.0
3551,3900.0,0.0
3552,1676.0,0.0
3553,13375.0,0.0
3554,3646.0,0.0
3555,10929.0,0.0
3556,11104.0,0.0
3557,1903.0,0.0
3558,3052.0,0.0
3559,14267.0,0.0
3560,14430.0,0.0
3561,12806.0,0.0
3562,5799.0,0.0
3563,4370.0,0.0
3564,13590.0,0.0
3565,12032.0,0.0
3566,3525.0,0.0
3567,11000.0,0.0
3568,4615.0,0.0
3569,1090.0,0.0
3570,10938.0,0.0
3571,13119.0,0.0
3572,12369.0,0.0
3573,11393.0,0.0
3574,4011.0,0.0
3575,7786.0,0.0
3576,4957.0,0.0
3577,8679.0,0.0
3578,6160.0,0.0
3579,8447.0,0.0
3580,8534.0,0.0
3581,12111.0,0.0
3582,15.0,0.0
3583,871.0,0.0
3584,9660.0,0.0
3585,6960.0,0.0
3586,426.0,0.0
3587,3965.0,0.0
3588,8750.0,0.0
3589,14459.0,0.0
3590,9678.0,0.0
3591,7066.0,0.0
3592,2592.0,0.0
3593,12874.0,0.0
3594,9477.0,0.0
3595,2397.0,0.0
3596,10227.0,0.0
3597,14051.0,0.0
3598,8896.0,0.0
3599,4749.0,0.0
3600,13446.0,0.0
3601,14629.0,0.0
3602,5390.0,0.0
3603,13196.0,0.0
3604,3773.0,0.0
3605,12622.0,0.0
3606,7493.0,1.0
3607,3046.0,0.0
3608,1375.0,0.0
3609,13275.0,0.0
3610,10085.0,0.0
3611,9949.0,1.0
3612,6380.0,0.0
3613,11627.0,0.0
3614,8716.0,0.0
3615,438.0,1.0
3616,14280.0,0.0
3617,1095.0,0.0
3618,13206.0,0.0
3619,2925.0,0.0
3620,5434.0,0.0
3621,11373.0,0.0
3622,4907.0,0.0
3623,2454.0,0.0
3624,11287.0,0.0
3625,1970.0,0.0
3626,5826.0,0.0
3627,5528.0,0.0
3628,2269.0,0.0
3629,12757.0,0.0
3630,10178.0,0.0
3631,3008.0,0.0
3632,4934.0,0.0
3633,5994.0,0.0
3634,13643.0,0.0
3635,12158.0,1.0
3636,8877.0,0.0
3637,1318.0,0.0
3638,10106.0,0.0
3639,406.0,0.0
3640,9683.0,0.0
3641,9929.0,0.0
3642,7776.0,0.0
3643,14141.0,0.0
3644,14221.0,0.0
3645,13663.0,0.0
3646,1051.0,0.0
3647,13598.0,0.0
3648,11788.0,0.0
3649,8915.0,0.0
3650,1716.0,0.0
3651,7035.0,0.0
3652,8871.0,0.0
3653,4633.0,0.0
3654,14144.0,0.0
3655,4357.0,0.0
3656,4543.0,0.0
3657,929.0,0.0
3658,8605.0,0.0
3659,6507.0,0.0
3660,7035.0,0.0
3661,1510.0,0.0
3662,9869.0,0.0
3663,8283.0,0.0
3664,11141.0,0.0
3665,8036.0,0.0
3666,9338.0,0.0
3667,10893.0,0.0
3668,13509.0,0.0
3669,1345.0,0.0
3670,5818.0,0.0
3671,11537.0,0.0
3672,13678.0,0.0
3673,7510.0,0.0
3674,10963.0,0.0
3675,3851.0,0.0
3676,10794.0,0.0
3677,5337.0,1.0
3678,12800.0,0.0
3679,3150.0,0.0
3680,9515.0,0.0
3681,12852.0,0.0
3682,6791.0,0.0
3683,13780.0,0.0
3684,12021.0,0.0
3685,1722.0,0.0
3686,4485.0,0.0
3687,14786.0,0.0
3688,13218.0,0.0
3689,1919.0,0.0
3690,11051.0,0.0
3691,14019.0,0.0
3692,11201.0,0.0
3693,3196.0,0.0
3694,7263.0,0.0
3695,10896.0,0.0
3696,5794.0,0.0
3697,5226.0,0.0
3698,6450.0,0.0
3699,13531.0,0.0
3700,5860.0,0.0
3701,9091.0,0.0
3702,7898.0,0.0
3703,2131.0,0.0
3704,2314.0,0.0
3705,4800.0,0.0
3706,9660.0,0.0
3707,6523.0,0.0
3708,7969.0,0.0
3709,11315.0,0.0
3710,6412.0,0.0
3711,14043.0,0.0
3712,10347.0,0.0
3713,5546.0,0.0
3714,4384.0,0.0
3715,3993.0,0.0
3716,10692.0,0.0
3717,7114.0,0.0
3718,498.0,0.0
3719,8485.0,0.0
3720,9451.0,0.0
3721,6576.0,0.0
3722,12200.0,0.0
3723,3157.0,0.0
3724,2842.0,0.0
3725,6065.0,0.0
3726,11511.0,0.0
3727,1012.0,0.0
3728,2529.0,0.0
3729,14847.0,0.0
3730,11975.0,0.0
3731,13464.0,0.0
3732,109.0,0.0
3733,9113.0,0.0
3734,9617.0,0.0
3735,12145.0,0.0
3736,3485.0,0.0
3737,3554.0,0.0
3738,12489.0,0.0
3739,3308.0,0.0
3740,9379.0,0.0
3741,4023.0,0.0
3742,1281.0,0.0
3743,603.0,0.0
3744,3198.0,0.0
3745,1177.0,0.0
3746,13844.0,0.0
3747,10815.0,0.0
3748,13335.0,0.0
3749,3114.0,0.0
3750,465.0,0.0
3751,13761.0,0.0
3752,557.0,0.0
3753,8594.0,0.0
3754,5640.0,0.0
3755,11206.0,0.0
3756,11509.0,0.0
3757,2892.0,0.0
3758,1128.0,0.0
3759,3958.0,0.0
3760,723.0,0.0
3761,1087.0,0.0
3762,10927.0,0.0
3763,7230.0,0.0
3764,1447.0,0.0
3765,5147.0,0.0
3766,1065.0,1.0
3767,14053.0,0.0
3768,9283.0,0.0
3769,12194.0,0.0
3770,3631.0,0.0
3771,1105.0,0.0
3772,7525.0,0.0
3773,5715.0,0.0
3774,1096.0,0.0
3775,6787.0,0.0
3776,614.0,0.0
3777,13069.0,1.0
3778,1929.0,1.0
3779,10677.0,0.0
3780,190.0,0.0
3781,9430.0,0.0
3782,4840.0,0.0
3783,7549.0,1.0
3784,3197.0,0.0
3785,11627.0,1.0
3786,8135.0,0.0
3787,8085.0,0.0
3788,14470.0,0.0
3789,3441.0,0.0
3790,13626.0,0.0
3791,9612.0,0.0
3792,6589.0,0.0
3793,7971.0,0.0
3794,14950.0,0.0
3795,5867.0,0.0
3796,3039.0,0.0
3797,10774.0,0.0
3798,4002.0,0.0
3799,5118.0,0.0
3800,9945.0,0.0
3801,14671.0,1.0
3802,1900.0,0.0
3803,14937.0,0.0
3804,823.0,0.0
3805,12257.0,0.0
3806,3053.0,0.0
3807,9695.0,0.0
3808,7078.0,0.0
3809,11677.0,0.0
3810,10474.0,0.0
3811,2927.0,0.0
3812,10149.0,0.0
3813,13910.0,0.0
3814,14581.0,0.0
3815,9209.0,0.0
3816,5802.0,1.0
3817,12977.0,0.0
3818,8803.0,0.0
3819,6121.0,0.0
3820,14476.0,0.0
3821,5962.0,0.0
3822,13766.0,0.0
3823,11558.0,0.0
3824,9169.0,0.0
3825,8018.0,0.0
3826,9930.0,0.0
3827,7826.0,0.0
3828,12878.0,0.0
3829,8283.0,0.0
3830,3127.0,0.0
3831,12093.0,0.0
3832,10838.0,0.0
3833,5904.0,0.0
3834,1650.0,0.0
3835,1344.0,0.0
3836,4330.0,0.0
3837,6426.0,0.0
3838,12535.0,0.0
3839,4651.0,0.0
3840,3387.0,0.0
3841,14846.0,0.0
3842,2248.0,0.0
3843,5896.0,0.0
3844,1409.0,0.0
3845,12897.0,0.0
3846,2099.0,0.0
3847,7290.0,0.0
3848,5776.0,0.0
3849,10931.0,0.0
3850,6556.0,0.0
3851,4158.0,0.0
3852,14972.0,0.0
3853,9715.0,0.0
3854,10342.0,0.0
3855,9548.0,0.0
3856,4867.0,0.0
3857,12036.0,0.0
3858,11107.0,0.0
3859,12678.0,0.0
3860,13526.0,0.0
3861,7788.0,1.0
3862,13266.0,0.0
3863,8357.0,0.0
3864,12423.0,0.0
3865,6464.0,0.0
3866,12097.0,0.0
3867,12420.0,0.0
3868,7684.0,0.0
3869,2347.0,0.0
3870,14365.0,0.0
3871,5497.0,0.0
3872,14148.0,0.0
3873,12570.0,0.0
3874,9161.0,0.0
3875,3315.0,0.0
3876,2672.0,0.0
3877,8250.0,0.0
3878,8191.0,0.0
3879,7838.0,0.0
3880,5909.0,0.0
3881,8305.0,0.0
3882,924.0,0.0
3883,10404.0,0.0
3884,8284.0,0.0
3885,10415.0,0.0
3886,13833.0,0.0
3887,6363.0,0.0
3888,11534.0,0.0
3889,13560.0,0.0
3890,1455.0,0.0
3891,3121.0,0.0
3892,12368.0,0.0
3893,8087.0,0.0
3894,12503.0,0.0
3895,13739.0,0.0
3896,11745.0,0.0
3897,3193.0,1.0
3898,2925.0,0.0
3899,2067.0,0.0
3900,13403.0,0.0
3901,7980.0,0.0
3902,4968.0,0.0
3903,13443.0,0.0
3904,7986.0,0.0
3905,10140.0,0.0
3906,8277.0,0.0
3907,11582.0,0.0
3908,6717.0,0.0
3909,10101.0,0.0
3910,5325.0,1.0
3911,1551.0,0.0
3912,14368.0,0.0
3913,5386.0,0.0
3914,3778.0,0.0
3915,555.0,0.0
3916,7832.0,0.0
3917,9634.0,0.0
3918,13287.0,0.0
3919,10531.0,0.0
3920,7159.0,1.0
3921,2752.0,0.0
3922,13605.0,0.0
3923,12797.0,0.0
3924,13048.0,0.0
3925,966.0,0.0
3926,3949.0,0.0
3927,10282.0,0.0
3928,12833.0,0.0
3929,8777.0,0.0
3930,12086.0,1.0
3931,12628.0,0.0
3932,5065.0,0.0
3933,13120.0,0.0
3934,5215.0,0.0
3935,11667.0,0.0
3936,8801.0,0.0
3937,14365.0,0.0
3938,11883.0,1.0
3939,1313.0,0.0
3940,6056.0,0.0
3941,14486.0,0.0
3942,1593.0,0.0
3943,425.0,0.0
3944,8168.0,0.0
3945,9908.0,0.0
3946,5037.0,0.0
3947,3123.0,0.0
3948,12916.0,0.0
3949,9729.0,0.0
3950,9356.0,0.0
3951,12.0,0.0
3952,4824.0,0.0
3953,1882.0,0.0
3954,4892.0,0.0
3955,10377.0,0.0
3956,10537.0,0.0
3957,8349.0,0.0
3958,1511.0,0.0
3959,3138.0,0.0
3960,11054.0,0.0
3961,14803.0,0.0
3962,5323.0,0.0
3963,490.0,1.0
3964,1116.0,0.0
3965,4184.0,0.0
3966,7470.0,0.0
3967,4909.0,1.0
3968,10990.0,0.0
3969,1462.0,1.0
3970,10501.0,0.0
3971,8622.0,0.0
3972,5222.0,0.0
3973,3497.0,0.0
3974,13826.0,0.0
3975,11193.0,0.0
3976,11083.0,0.0
3977,1913.0,0.0
3978,2230.0,0.0
3979,3767.0,0.0
3980,13972.0,0.0
3981,2416.0,0.0
3982,6600.0,0.0
3983,9595.0,0.0
3984,6219.0,0.0
3985,14268.0,0.0
3986,7548.0,0.0
3987,9562.0,1.0
3988,7036.0,0.0
3989,373.0,0.0
3990,6690.0,0.0
3991,14500.0,0.0
3992,3651.0,0.0
3993,10243.0,0.0
3994,2866.0,0.0
3995,37.0,0.0
3996,6397.0,0.0
3997,13798.0,0.0
3998,2069.0,0.0
3999,11995.0,0.0
4000,3856.0,0.0
4001,13220.0,0.0
4002,5861.0,0.0
4003,12897.0,0.0
4004,2570.0,0.0
4005,14230.0,0.0
4006,1710.0,0.0
4007,2944.0,0.0
4008,2006.0,0.0
4009,3486.0,0.0
4010,6592.0,0.0
4011,250.0,0.0
4012,4254.0,0.0
4013,11743.0,0.0
4014,4585.0,0.0
4015,12368.0,0.0
4016,2259.0,0.0
4017,14792.0,0.0
4018,7205.0,0.0
4019,12069.0,0.0
4020,14833.0,0.0
4021,4033.0,0.0
4022,13087.0,0.0
4023,2284.0,0.0
4024,2266.0,0.0
4025,3572.0,0.0
4026,11265.0,0.0
4027,5657.0,0.0
4028,8085.0,0.0
4029,11087.0,0.0
4030,14981.0,0.0
4031,5592.0,1.0
4032,7131.0,0.0
4033,11981.0,0.0
4034,10830.0,1.0
4035,3434.0,0.0
4036,9783.0,0.0
4037,14664.0,0.0
4038,12217.0,0.0
4039,9312.0,0.0
4040,6740.0,0.0
4041,2979.0,0.0
4042,7037.0,0.0
4043,13189.0,0.0
4044,2134.0,0.0
4045,1428.0,0.0
4046,2998.0,0.0
4047,9571.0,0.0
4048,3422.0,0.0
4049,7303.0,0.0
4050,1895.0,0.0
4051,10178.0,0.0
4052,8231.0,1.0
4053,9627.0,0.0
4054,3091.0,0.0
4055,11128.0,0.0
4056,10832.0,0.0
4057,14086.0,0.0
4058,10751.0,0.0
4059,137.0,0.0
4060,1079.0,0.0
4061,9070.0,0.0
4062,10470.0,0.0
4063,11903.0,0.0
4064,7377.0,0.0
4065,11957.0,0.0
4066,9374.0,1.0
4067,10708.0,0.0
4068,1528.0,0.0
4069,6947.0,0.0
4070,14387.0,0.0
4071,3023.0,0.0
4072,1817.0,0.0
4073,11037.0,0.0
4074,4605.0,0.0
4075,2019.0,0.0
4076,14090.0,0.0
4077,8143.0,1.0
4078,10661.0,0.0
4079,11969.0,0.0
4080,5870.0,0.0
4081,7501.0,0.0
4082,11831.0,0.0
4083,11523.0,0.0
4084,1782.0,0.0
4085,9409.0,0.0
4086,7221.0,0.0
4087,7129.0,0.0
4088,10311.0,0.0
4089,1575.0,0.0
4090,2997.0,0.0
4091,9012.0,0.0
4092,4010.0,1.0
4093,13215.0,0.0
4094,8886.0,0.0
4095,7034.0,0.0
4096,1843.0,1.0
4097,5177.0,1.0
4098,2422.0,0.0
4099,522.0,0.0
4100,2879.0,0.0
4101,10119.0,0.0
4102,4087.0,0.0
4103,9501.0,0.0
4104,14023.0,0.0
4105,14351.0,0.0
4106,4805.0,0.0
4107,8435.0,0.0
4108,3691.0,0.0
4109,12426.0,0.0
4110,6548.0,0.0
4111,5769.0,0.0
4112,14116.0,1.0
4113,4923.0,0.0
4114,316.0,1.0
4115,3615.0,0.0
4116,6858.0,0.0
4117,4043.0,1.0
4118,858.0,0.0
4119,1099.0,0.0
4120,9435.0,0.0
4121,1602.0,1.0
4122,9134.0,0.0
4123,14067.0,0.0
4124,8142.0,0.0
4125,672.0,0.0
4126,10929.0,0.0
4127,8320.0,0.0
4128,12631.0,1.0
4129,13547.0,0.0
4130,9892.0,0.0
4131,8223.0,0.0
4132,2202.0,0.0
4133,13253.0,1.0
4134,7006.0,0.0
4135,5521.0,0.0
4136,184.0,0.0
4137,10847.0,0.0
4138,7043.0,0.0
4139,1769.0,0.0
4140,5972.0,0.0
4141,13217.0,0.0
4142,9126.0,0.0
4143,6669.0,0.0
4144,14331.0,0.0
4145,13644.0,0.0
4146,4673.0,0.0
4147,10959.0,0.0
4148,14463.0,0.0
4149,849.0,0.0
4150,5215.0,0.0
4151,12869.0,0.0
4152,10535.0,0.0
4153,2887.0,0.0
4154,6316.0,0.0
4155,10264.0,0.0
4156,5969.0,0.0
4157,8093.0,0.0
4158,7903.0,0.0
4159,7658.0,0.0
4160,2648.0,1.0
4161,6856.0,0.0
4162,9179.0,0.0
4163,619.0,0.0
4164,10490.0,0.0
4165,3385.0,0.0
4166,623.0,0.0
4167,11292.0,0.0
4168,12021.0,0.0
4169,1864.0,0.0
4170,3252.0,0.0
4171,10266.0,1.0
4172,3687.0,0.0
4173,9183.0,0.0
4174,9145.0,0.0
4175,6987.0,1.0
4176,2204.0,0.0
4177,6295.0,0.0
4178,11138.0,0.0
4179,8638.0,0.0
4180,11784.0,0.0
4181,5523.0,1.0
4182,10017.0,0.0
4183,10464.0,0.0
4184,10366.0,0.0
4185,11910.0,0.0
4186,1060.0,1.0
4187,13566.0,0.0
4188,6726.0,0.0
4189,7713.0,0.0
4190,2101.0,0.0
4191,12951.0,0.0
4192,3209.0,0.0
4193,3624.0,0.0
4194,11492.0,1.0
4195,10294.0,0.0
4196,13671.0,0.0
4197,10084.0,0.0
4198,2189.0,0.0
4199,11982.0,0.0
4200,9312.0,0.0
4201,12626.0,0.0
4202,6135.0,0.0
4203,299.0,0.0
4204,8733.0,0.0
4205,7383.0,0.0
4206,10106.0,0.0
4207,4.0,0.0
4208,6972.0,0.0
4209,4822.0,0.0
4210,13008.0,1.0
4211,14409.0,0.0
4212,1878.0,0.0
4213,1057.0,0.0
4214,14108.0,0.0
4215,11232.0,0.0
4216,4778.0,0.0
4217,13657.0,0.0
4218,14469.0,0.0
4219,11408.0,0.0
4220,2693.0,0.0
4221,12994.0,0.0
4222,9880.0,0.0
4223,9763.0,0.0
4224,13415.0,0.0
4225,5160.0,0.0
4226,13980.0,0.0
4227,14956.0,0.0
4228,10450.0,0.0
4229,8864.0,0.0
4230,4766.0,0.0
4231,7207.0,0.0
4232,4922.0,0.0
4233,293.0,0.0
4234,3819.0,0.0
4235,8778.0,0.0
4236,13876.0,1.0
4237,5651.0,0.0
4238,7016.0,0.0
4239,14283.0,0.0
4240,7297.0,0.0
4241,5225.0,0.0
4242,8521.0,0.0
4243,12318.0,0.0
4244,11119.0,0.0
4245,1667.0,0.0
4246,6928.0,0.0
4247,8588.0,0.0
4248,13487.0,0.0
4249,6838.0,0.0
4250,5609.0,0.0
4251,2030.0,0.0
4252,10031.0,0.0
4253,6095.0,0.0
4254,5764.0,0.0
4255,11729.0,0.0
4256,998.0,0.0
4257,2106.0,0.0
4258,4388.0,1.0
4259,7137.0,0.0
4260,7755.0,0.0
4261,10082.0,0.0
4262,2191.0,0.0
4263,11200.0,0.0
4264,14981.0,0.0
4265,9080.0,0.0
4266,4076.0,0.0
4267,13193.0,0.0
4268,6700.0,0.0
4269,13227.0,0.0
4270,10331.0,0.0
4271,3533.0,0.0
4272,3757.0,0.0
4273,12628.0,0.0
4274,3460.0,0.0
4275,5936.0,0.0
4276,10342.0,0.0
4277,836.0,0.0
4278,8343.0,0.0
4279,11531.0,0.0
4280,14754.0,0.0
4281,5827.0,0.0
4282,4604.0,0.0
4283,6077.0,0.0
4284,11048.0,0.0
4285,2704.0,1.0
4286,4738.0,0.0
4287,2194.0,0.0
4288,12134.0,0.0
4289,2133.0,0.0
4290,6207.0,0.0
4291,11846.0,0.0
4292,10234.0,0.0
4293,8906.0,0.0
4294,12802.0,0.0
4295,7041.0,0.0
4296,5182.0,0.0
4297,11211.0,0.0
4298,8642.0,0.0
4299,14053.0,0.0
4300,12286.0,0.0
4301,13755.0,0.0
4302,5178.0,0.0
4303,6611.0,0.0
4304,11715.0,0.0
4305,13306.0,0.0
4306,1743.0,0.0
4307,8436.0,0.0
4308,14988.0,0.0
4309,9883.0,0.0
4310,5103.0,0.0
4311,7689.0,0.0
4312,10135.0,0.0
4313,1692.0,1.0
4314,7253.0,0.0
4315,5745.0,0.0
4316,10827.0,0.0
4317,4798.0,0.0
4318,10168.0,0.0
4319,420.0,0.0
4320,522.0,0.0
4321,1820.0,0.0
4322,10998.0,1.0
4323,5715.0,0.0
4324,11023.0,0.0
4325,9472.0,0.0
4326,9437.0,0.0
4327,12830.0,0.0
4328,13958.0,1.0
4329,14304.0,0.0
4330,12919.0,1.0
4331,7706.0,0.0
4332,11481.0,0.0
4333,1870.0,0.0
4334,2736.0,0.0
4335,824.0,0.0
4336,13882.0,0.0
4337,9456.0,0.0
4338,13158.0,0.0
4339,6276.0,1.0
4340,6145.0,0.0
4341,1613.0,0.0
4342,11791.0,0.0
4343,4296.0,0.0
4344,1838.0,0.0
4345,12734.0,0.0
4346,6665.0,0.0
4347,12623.0,0.0
4348,12311.0,0.0
4349,10544.0,0.0
4350,9671.0,0.0
4351,10210.0,0.0
4352,6151.0,0.0
4353,8411.0,0.0
4354,4040.0,0.0
4355,5775.0,0.0
4356,4549.0,0.0
4357,8862.0,0.0
4358,13513.0,0.0
4359,2049.0,0.0
4360,9362.0,0.0
4361,6773.0,0.0
4362,11864.0,0.0
4363,8076.0,0.0
4364,9816.0,0.0
4365,8806.0,0.0
4366,6978.0,0.0
4367,3848.0,0.0
4368,13596.0,0.0
4369,13412.0,0.0
4370,4187.0,0.0
4371,1250.0,0.0
4372,14333.0,0.0
4373,1620.0,0.0
4374,7838.0,0.0
4375,1939.0,0.0
4376,6269.0,0.0
4377,6684.0,0.0
4378,14636.0,0.0
4379,217.0,0.0
4380,9852.0,0.0
4381,11204.0,0.0
4382,9468.0,0.0
4383,8778.0,0.0
4384,9909.0,0.0
4385,4953.0,0.0
4386,4333.0,1.0
4387,13429.0,0.0
4388,14427.0,0.0
4389,3301.0,0.0
4390,3549.0,0.0
4391,66.0,0.0
4392,5126.0,0.0
4393,7202.0,0.0
4394,4426.0,0.0
4395,2171.0,0.0
4396,11291.0,0.0
4397,12654.0,1.0
4398,14801.0,0.0
4399,7688.0,0.0
4400,625.0,0.0
4401,12515.0,0.0
4402,9200.0,0.0
4403,4818.0,0.0
4404,3161.0,0.0
4405,3911.0,0.0
4406,9429.0,0.0
4407,6894.0,0.0
4408,8408.0,0.0
4409,14778.0,0.0
4410,5157.0,0.0
4411,2730.0,0.0
4412,13898.0,0.0
4413,1909.0,0.0
4414,6940.0,0.0
4415,1408.0,0.0
4416,763.0,0.0
4417,10090.0,0.0
4418,2923.0,0.0
4419,1476.0,1.0
4420,4044.0,0.0
4421,9258.0,0.0
4422,5495.0,0.0
4423,1204.0,0.0
4424,13658.0,0.0
4425,14383.0,0.0
4426,12661.0,0.0
4427,8451.0,0.0
4428,4178.0,0.0
4429,6586.0,0.0
4430,4439.0,0.0
4431,6294.0,0.0
4432,6980.0,0.0
4433,7122.0,0.0
4434,2191.0,0.0
4435,14780.0,0.0
4436,5783.0,1.0
4437,7379.0,0.0
4438,3383.0,0.0
